ID,Type,SKU,Name,Description,Tax status,In stock?,Regular price,Categories,Tags,Images,Brands
,simple,DS-9632NI-M8,HIKVISION DS-9632NI-M8 32-ch 2U 8K NVR,"HIKVISION DS-9632NI-M8 32-ch 2U 8K NVR is a nvr from HIKVISION suitable for CCTV, security monitoring, surveillance installations, and commercial security systems in Jordan. Model: DS-9632NI-M8.",taxable,0,0,Surveillance System Hardware > Recording Devices > NVR,"Surveillance System Hardware, Recording Devices, NVR, HIKVISION, DS-9632NI-M8, Jordan",DS-9632NI-I8-S-1200x1200-002.png,HIKVISION
,simple,DS-9632NI-M8/R,HIKVISION DS-9632NI-M8/R 32-ch 2U 8K NVR,"HIKVISION DS-9632NI-M8/R 32-ch 2U 8K NVR is a nvr from HIKVISION suitable for CCTV, security monitoring, surveillance installations, and commercial security systems in Jordan. Model: DS-9632NI-M8/R.",taxable,0,0,Surveillance System Hardware > Recording Devices > NVR,"Surveillance System Hardware, Recording Devices, NVR, HIKVISION, DS-9632NI-M8/R, Jordan",DS-9632NI-I8-S-1200x1200-003.png,HIKVISION
,simple,DS-9632NI-I8/S,HIKVISION DS-9632NXI-I8/S 32-ch 2U 4K AcuSense NVR,"HIKVISION DS-9632NXI-I8/S 32-ch 2U 4K AcuSense NVR is a nvr from HIKVISION suitable for CCTV, security monitoring, surveillance installations, and commercial security systems in Jordan. Model: DS-9632NI-I8/S.",taxable,0,0,Surveillance System Hardware > Recording Devices > NVR,"Surveillance System Hardware, Recording Devices, NVR, HIKVISION, DS-9632NI-I8/S, Jordan",DS-9632NI-I8-S-1200x1200-004.png,HIKVISION
,simple,DS-9632NXI-I8/X,HIKVISION DS-9632NXI-I8/X 32-ch 3U 4K DeepinMind NVR,"HIKVISION DS-9632NXI-I8/X 32-ch 3U 4K DeepinMind NVR is a nvr from HIKVISION suitable for CCTV, security monitoring, surveillance installations, and commercial security systems in Jordan. Model: DS-9632NXI-I8/X.",taxable,0,0,Surveillance System Hardware > Recording Devices > NVR,"Surveillance System Hardware, Recording Devices, NVR, HIKVISION, DS-9632NXI-I8/X, Jordan",DS-9632NXI-I8-X-1200x1200.png,HIKVISION
,simple,DS-9664NI-M16,HIKVISION DS-9664NI-M16 64-ch 3U 4K NVR,"HIKVISION DS-9664NI-M16 64-ch 3U 4K NVR is a nvr from HIKVISION suitable for CCTV, security monitoring, surveillance installations, and commercial security systems in Jordan. Model: DS-9664NI-M16.",taxable,0,0,Surveillance System Hardware > Recording Devices > NVR,"Surveillance System Hardware, Recording Devices, NVR, HIKVISION, DS-9664NI-M16, Jordan",DS-9632NI-M16-1200x1200-002.png,HIKVISION
,simple,DS-9664NI-M8,HIKVISION DS-9664NI-M8 64-ch 2U 4K NVR,"HIKVISION DS-9664NI-M8 64-ch 2U 4K NVR is a nvr from HIKVISION suitable for CCTV, security monitoring, surveillance installations, and commercial security systems in Jordan. Model: DS-9664NI-M8.",taxable,0,0,Surveillance System Hardware > Recording Devices > NVR,"Surveillance System Hardware, Recording Devices, NVR, HIKVISION, DS-9664NI-M8, Jordan",DS-9632NI-I8-S-1200x1200-005.png,HIKVISION
,simple,DS-9664NI-M8/R,HIKVISION DS-9664NI-M8/R 64-ch 2U 8K NVR,"HIKVISION DS-9664NI-M8/R 64-ch 2U 8K NVR is a nvr from HIKVISION suitable for CCTV, security monitoring, surveillance installations, and commercial security systems in Jordan. Model: DS-9664NI-M8/R.",taxable,0,0,Surveillance System Hardware > Recording Devices > NVR,"Surveillance System Hardware, Recording Devices, NVR, HIKVISION, DS-9664NI-M8/R, Jordan",DS-9632NI-I8-S-1200x1200-006.png,HIKVISION
,simple,DS-9664NXI-S8,HIKVISION DS-9664NXI-S8 S Series NVR with AcuSense,"HIKVISION DS-9664NXI-S8 S Series NVR with AcuSense is a nvr from HIKVISION suitable for CCTV, security monitoring, surveillance installations, and commercial security systems in Jordan. Model: DS-9664NXI-S8.",taxable,0,0,Surveillance System Hardware > Recording Devices > NVR,"Surveillance System Hardware, Recording Devices, NVR, HIKVISION, DS-9664NXI-S8, Jordan",DS-9664NXI-S8-1200x1200-001.png,HIKVISION
,simple,RS-602,XPRINTER RS-602 DUALCORE 1SCREEN,"XPRINTER RS-602 DUALCORE 1SCREEN is a touch pos screens from XPRINTER suitable for retail shops, restaurants, supermarkets, and point-of-sale installations in Jordan. Model: RS-602.",taxable,1,270,POS Hardware > POS Terminals > Touch POS Screens,"POS Hardware, POS Terminals, Touch POS Screens, XPRINTER, RS-602, Jordan",RS-602-1200x1200.png,XPRINTER
,simple,MT-xprinter-rs-602-dualcore-1screen-128g-ssd,XPRINTER RS-602 DUALCORE 1SCREEN 128G-SSD,"XPRINTER RS-602 DUALCORE 1SCREEN 128G-SSD is a touch pos screens from XPRINTER suitable for retail shops, restaurants, supermarkets, and point-of-sale installations in Jordan.",taxable,0,297,POS Hardware > POS Terminals > Touch POS Screens,"POS Hardware, POS Terminals, Touch POS Screens, XPRINTER, Jordan",RS-602-1200x1200-001.png,XPRINTER
,simple,RS-602-PLUS,XPRINTER RS-602 PLUS CORE I5 1SCREEN,"XPRINTER RS-602 PLUS CORE I5 1SCREEN is a touch pos screens from XPRINTER suitable for retail shops, restaurants, supermarkets, and point-of-sale installations in Jordan. Model: RS-602-PLUS.",taxable,1,355,POS Hardware > POS Terminals > Touch POS Screens,"POS Hardware, POS Terminals, Touch POS Screens, XPRINTER, RS-602-PLUS, Jordan",RS-602-1200x1200-002.png,XPRINTER
,simple,RS-602-PLUS-128G,XPRINTER RS-602 PLUS CORE I5 2 SCREEN 128G BLACK,"XPRINTER RS-602 PLUS CORE I5 2 SCREEN 128G BLACK is a touch pos screens from XPRINTER suitable for retail shops, restaurants, supermarkets, and point-of-sale installations in Jordan. Model: RS-602-PLUS-128G.",taxable,1,490,POS Hardware > POS Terminals > Touch POS Screens,"POS Hardware, POS Terminals, Touch POS Screens, XPRINTER, RS-602-PLUS-128G, Jordan",RS-602-PLUS-1200x1200.png,XPRINTER
,simple,RS-602-PLUS-64G,XPRINTER RS-602 PLUS DUALCORE 2 SCREEN 64G WIHTE,"XPRINTER RS-602 PLUS DUALCORE 2 SCREEN 64G WIHTE is a touch pos screens from XPRINTER suitable for retail shops, restaurants, supermarkets, and point-of-sale installations in Jordan. Model: RS-602-PLUS-64G.",taxable,1,385,POS Hardware > POS Terminals > Touch POS Screens,"POS Hardware, POS Terminals, Touch POS Screens, XPRINTER, RS-602-PLUS-64G, Jordan",RS-602-PLUS-1200x1200-001.png,XPRINTER
,simple,POS-I3,XPRINTER POS I3 Touch Terminal Screen,"XPRINTER POS I3 Touch Terminal Screen is a touch pos screens from XPRINTER suitable for retail shops, restaurants, supermarkets, and point-of-sale installations in Jordan. Model: POS-I3.",taxable,0,202.5,POS Hardware > POS Terminals > Touch POS Screens,"POS Hardware, POS Terminals, Touch POS Screens, XPRINTER, POS-I3, Jordan",POS-I3-1200x1200.png,XPRINTER
,simple,MT-extreme-tech-dc12v-2-5a-box-outdoor-cctv-power-adaptor,EXTREME TECH DC12V-2.5A-BOX Outdoor CCTV Power Adaptor,"EXTREME TECH DC12V-2.5A-BOX Outdoor CCTV Power Adaptor is a camera accessories from EXTREME TECH suitable for CCTV, security monitoring, surveillance installations, and commercial security systems in Jordan.",taxable,0,3,Surveillance System Hardware > Camera Accessories,"Surveillance System Hardware, Camera Accessories, EXTREME TECH, Cctv, Jordan",PA-1200x1200.png,EXTREME TECH
,simple,Power-Adaptor,EXTREME TECH DC12V-2A-BOX Outdoor CCTV Power Adaptor,"EXTREME TECH DC12V-2A-BOX Outdoor CCTV Power Adaptor is a camera accessories from EXTREME TECH suitable for CCTV, security monitoring, surveillance installations, and commercial security systems in Jordan. Model: Power-Adaptor.",taxable,1,3,Surveillance System Hardware > Camera Accessories,"Surveillance System Hardware, Camera Accessories, EXTREME TECH, Power-Adaptor, Cctv, Jordan",CCTV-1200x1200.png,EXTREME TECH
,simple,BOX-18CH-1,EXTREME TECH Power Supply CCTV BOX 18CH 12V 20A,"EXTREME TECH Power Supply CCTV BOX 18CH 12V 20A is a camera accessories from EXTREME TECH suitable for CCTV, security monitoring, surveillance installations, and commercial security systems in Jordan. Model: BOX-18CH-1.",taxable,1,13,Surveillance System Hardware > Camera Accessories,"Surveillance System Hardware, Camera Accessories, EXTREME TECH, BOX-18CH-1, Cctv, Jordan",12V-30A-CCTV-1200x1200.png,EXTREME TECH
,simple,BOX-18CH,EXTREME TECH Power Supply CCTV BOX 18CH 12V 30A,"EXTREME TECH Power Supply CCTV BOX 18CH 12V 30A is a camera accessories from EXTREME TECH suitable for CCTV, security monitoring, surveillance installations, and commercial security systems in Jordan. Model: BOX-18CH.",taxable,1,17,Surveillance System Hardware > Camera Accessories,"Surveillance System Hardware, Camera Accessories, EXTREME TECH, BOX-18CH, Cctv, Jordan",12V-30A-CCTV-1200x1200-001.png,EXTREME TECH
,simple,BOX-4CH,EXTREME TECH Power Supply CCTV BOX 4CH 12V 5A,"EXTREME TECH Power Supply CCTV BOX 4CH 12V 5A is a camera accessories from EXTREME TECH suitable for CCTV, security monitoring, surveillance installations, and commercial security systems in Jordan. Model: BOX-4CH.",taxable,1,8,Surveillance System Hardware > Camera Accessories,"Surveillance System Hardware, Camera Accessories, EXTREME TECH, BOX-4CH, Cctv, Jordan",BOX-4CH-1200x1200.png,EXTREME TECH
,simple,BOX-9CH-1,EXTREME TECH Power Supply CCTV BOX 9CH 12V 10A,"EXTREME TECH Power Supply CCTV BOX 9CH 12V 10A is a camera accessories from EXTREME TECH suitable for CCTV, security monitoring, surveillance installations, and commercial security systems in Jordan. Model: BOX-9CH-1.",taxable,1,10,Surveillance System Hardware > Camera Accessories,"Surveillance System Hardware, Camera Accessories, EXTREME TECH, BOX-9CH-1, Cctv, Jordan",12V-10A-CCTV-1200x1200.png,EXTREME TECH
,simple,BOX-9CH,EXTREME TECH Power Supply CCTV BOX 9CH 12V 15A,"EXTREME TECH Power Supply CCTV BOX 9CH 12V 15A is a camera accessories from EXTREME TECH suitable for CCTV, security monitoring, surveillance installations, and commercial security systems in Jordan. Model: BOX-9CH.",taxable,1,11,Surveillance System Hardware > Camera Accessories,"Surveillance System Hardware, Camera Accessories, EXTREME TECH, BOX-9CH, Cctv, Jordan",12V-15A-CCTV-1200x1200.png,EXTREME TECH
,simple,203MT2USB,EXTREME TECH 2usb UNIVERSAL Extension socket with general main switch 3WAY+ 2USB ( 203MT2USB ),"EXTREME TECH 2usb UNIVERSAL Extension socket with general main switch 3WAY+ 2USB ( 203MT2USB ) is a pdu / power strips from EXTREME TECH suitable for business IT networks, offices, shops, schools, and structured cabling projects in Jordan. Model: 203MT2USB.",taxable,1,9,Network Hardware > Power & Rack Accessories > PDU / Power Strips,"Network Hardware, Power & Rack Accessories, PDU / Power Strips, EXTREME TECH, 203MT2USB, Switch, Pdu, Jordan",203MT2USB-1200x1200.png,EXTREME TECH
,simple,203MT,EXTREME TECH UNIVERSAL Extension socket with general main switch 3WAY ( 203MT ),"EXTREME TECH UNIVERSAL Extension socket with general main switch 3WAY ( 203MT ) is a pdu / power strips from EXTREME TECH suitable for business IT networks, offices, shops, schools, and structured cabling projects in Jordan. Model: 203MT.",taxable,1,7,Network Hardware > Power & Rack Accessories > PDU / Power Strips,"Network Hardware, Power & Rack Accessories, PDU / Power Strips, EXTREME TECH, 203MT, Switch, Pdu, Jordan",203MT-1200x1200.png,EXTREME TECH
,simple,205MT,EXTREME TECH UNIVERSAL Extension socket with general main switch 5WAY ( 205MT ),"EXTREME TECH UNIVERSAL Extension socket with general main switch 5WAY ( 205MT ) is a pdu / power strips from EXTREME TECH suitable for business IT networks, offices, shops, schools, and structured cabling projects in Jordan. Model: 205MT.",taxable,1,10,Network Hardware > Power & Rack Accessories > PDU / Power Strips,"Network Hardware, Power & Rack Accessories, PDU / Power Strips, EXTREME TECH, 205MT, Switch, Pdu, Jordan",205MT-1200x1200.png,EXTREME TECH
,simple,2023MTUSBC,EXTREME TECH USB Universal Extension socket with individual switches Overload protection 3WAY+ 2USB+ TYPE C ( 2023MTUSBC ),"EXTREME TECH USB Universal Extension socket with individual switches Overload protection 3WAY+ 2USB+ TYPE C ( 2023MTUSBC ) is a pdu / power strips from EXTREME TECH suitable for business IT networks, offices, shops, schools, and structured cabling projects in Jordan. Model: 2023MTUSBC.",taxable,1,14,Network Hardware > Power & Rack Accessories > PDU / Power Strips,"Network Hardware, Power & Rack Accessories, PDU / Power Strips, EXTREME TECH, 2023MTUSBC, Switch, Pdu, Jordan",sp-1200x1200.png,EXTREME TECH
,simple,2024MTUSBC,EXTREME TECH USB Universal Extension socket with individual switches Overload protection 4WAY+ 2USB + TYPE C ( 2024MTUSBC ),"EXTREME TECH USB Universal Extension socket with individual switches Overload protection 4WAY+ 2USB + TYPE C ( 2024MTUSBC ) is a pdu / power strips from EXTREME TECH suitable for business IT networks, offices, shops, schools, and structured cabling projects in Jordan. Model: 2024MTUSBC.",taxable,1,18,Network Hardware > Power & Rack Accessories > PDU / Power Strips,"Network Hardware, Power & Rack Accessories, PDU / Power Strips, EXTREME TECH, 2024MTUSBC, Switch, Pdu, Jordan",2024MTUSBC-1200x1200.png,EXTREME TECH
,simple,ST9431W,"SCHNEIDER Trailing lead, Unica extend, 3 Schuko, swicthable, 1.5m cable, white ( ST9431W )","SCHNEIDER Trailing lead, Unica extend, 3 Schuko, swicthable, 1.5m cable, white ( ST9431W ) is a pdu / power strips from SCHNEIDER suitable for business IT networks, offices, shops, schools, and structured cabling projects in Jordan. Model: ST9431W.",taxable,1,8.5,Network Hardware > Power & Rack Accessories > PDU / Power Strips,"Network Hardware, Power & Rack Accessories, PDU / Power Strips, SCHNEIDER, ST9431W, Pdu, Jordan",ST9431W-1200x1200.jpg,SCHNEIDER
,simple,ST9433B,"SCHNEIDER Trailing lead, Unica extend, 3 Schuko, swicthable, 3m cable, anthracite ( ST9433B )","SCHNEIDER Trailing lead, Unica extend, 3 Schuko, swicthable, 3m cable, anthracite ( ST9433B ) is a pdu / power strips from SCHNEIDER suitable for business IT networks, offices, shops, schools, and structured cabling projects in Jordan. Model: ST9433B.",taxable,1,12,Network Hardware > Power & Rack Accessories > PDU / Power Strips,"Network Hardware, Power & Rack Accessories, PDU / Power Strips, SCHNEIDER, ST9433B, Pdu, Jordan",ST9433B-1200x1200.jpg,SCHNEIDER
,simple,ST9433W,"SCHNEIDER Trailing lead, Unica extend, 3 Schuko, swicthable, 3m cable, white ( ST9433W )","SCHNEIDER Trailing lead, Unica extend, 3 Schuko, swicthable, 3m cable, white ( ST9433W ) is a pdu / power strips from SCHNEIDER suitable for business IT networks, offices, shops, schools, and structured cabling projects in Jordan. Model: ST9433W.",taxable,1,12,Network Hardware > Power & Rack Accessories > PDU / Power Strips,"Network Hardware, Power & Rack Accessories, PDU / Power Strips, SCHNEIDER, ST9433W, Pdu, Jordan",ST9433W-1200x1200.jpg,SCHNEIDER
,simple,ST943U1WA,"SCHNEIDER Trailing lead, Unica extend, 3 Schuko, swicthable, USB type A+A, 1.5m cable, aluminium/white ( ST943U1WA )","SCHNEIDER Trailing lead, Unica extend, 3 Schuko, swicthable, USB type A+A, 1.5m cable, aluminium/white ( ST943U1WA ) is a pdu / power strips from SCHNEIDER suitable for business IT networks, offices, shops, schools, and structured cabling projects in Jordan. Model: ST943U1WA.",taxable,1,15.5,Network Hardware > Power & Rack Accessories > PDU / Power Strips,"Network Hardware, Power & Rack Accessories, PDU / Power Strips, SCHNEIDER, ST943U1WA, Pdu, Jordan",ST943U1WA-1200x1200.jpg,SCHNEIDER
,simple,ST943U1B,"SCHNEIDER Trailing lead, Unica extend, 3 Schuko, swicthable, USB type A+A, 1.5m cable, anthracite ( ST943U1B )","SCHNEIDER Trailing lead, Unica extend, 3 Schuko, swicthable, USB type A+A, 1.5m cable, anthracite ( ST943U1B ) is a pdu / power strips from SCHNEIDER suitable for business IT networks, offices, shops, schools, and structured cabling projects in Jordan. Model: ST943U1B.",taxable,1,16.5,Network Hardware > Power & Rack Accessories > PDU / Power Strips,"Network Hardware, Power & Rack Accessories, PDU / Power Strips, SCHNEIDER, ST943U1B, Pdu, Jordan",ST943U1B-1200x1200.jpg,SCHNEIDER
,simple,ST943U3W,"SCHNEIDER Trailing lead, Unica extend, 3 Schuko, swicthable, USB type A+A, 1.5m cable, anthracite ( ST943U3W )","SCHNEIDER Trailing lead, Unica extend, 3 Schuko, swicthable, USB type A+A, 1.5m cable, anthracite ( ST943U3W ) is a pdu / power strips from SCHNEIDER suitable for business IT networks, offices, shops, schools, and structured cabling projects in Jordan. Model: ST943U3W.",taxable,1,17.5,Network Hardware > Power & Rack Accessories > PDU / Power Strips,"Network Hardware, Power & Rack Accessories, PDU / Power Strips, SCHNEIDER, ST943U3W, Pdu, Jordan",ST943U3W-1200x1200.jpg,SCHNEIDER
,simple,ST943U1BA,"SCHNEIDER Trailing lead, Unica extend, 3 Schuko, swicthable, USB type A+A, 1.5m cable, anthracite/alu ( ST943U1BA )","SCHNEIDER Trailing lead, Unica extend, 3 Schuko, swicthable, USB type A+A, 1.5m cable, anthracite/alu ( ST943U1BA ) is a pdu / power strips from SCHNEIDER suitable for business IT networks, offices, shops, schools, and structured cabling projects in Jordan. Model: ST943U1BA.",taxable,1,15.5,Network Hardware > Power & Rack Accessories > PDU / Power Strips,"Network Hardware, Power & Rack Accessories, PDU / Power Strips, SCHNEIDER, ST943U1BA, Pdu, Jordan",ST943U1BA-1200x1200.jpg,SCHNEIDER
,simple,ST943U1W,"SCHNEIDER Trailing lead, Unica extend, 3 Schuko, swicthable, USB type A+A, 1.5m cable, white ( ST943U1W )","SCHNEIDER Trailing lead, Unica extend, 3 Schuko, swicthable, USB type A+A, 1.5m cable, white ( ST943U1W ) is a pdu / power strips from SCHNEIDER suitable for business IT networks, offices, shops, schools, and structured cabling projects in Jordan. Model: ST943U1W.",taxable,1,16.5,Network Hardware > Power & Rack Accessories > PDU / Power Strips,"Network Hardware, Power & Rack Accessories, PDU / Power Strips, SCHNEIDER, ST943U1W, Pdu, Jordan",ST943U1W-1200x1200.jpg,SCHNEIDER
,simple,ST943U3B,"SCHNEIDER Trailing lead, Unica extend, 3 Schuko, swicthable, USB type A+A, 3m cable, anthracite ( ST943U3B )","SCHNEIDER Trailing lead, Unica extend, 3 Schuko, swicthable, USB type A+A, 3m cable, anthracite ( ST943U3B ) is a pdu / power strips from SCHNEIDER suitable for business IT networks, offices, shops, schools, and structured cabling projects in Jordan. Model: ST943U3B.",taxable,1,18.5,Network Hardware > Power & Rack Accessories > PDU / Power Strips,"Network Hardware, Power & Rack Accessories, PDU / Power Strips, SCHNEIDER, ST943U3B, Pdu, Jordan",ST943U3B-1200x1200.jpg,SCHNEIDER
,simple,ST9453B,"SCHNEIDER Trailing lead, Unica extend, 5 Schuko, swicthable, 3m cable, anthracite ( ST9453B )","SCHNEIDER Trailing lead, Unica extend, 5 Schuko, swicthable, 3m cable, anthracite ( ST9453B ) is a pdu / power strips from SCHNEIDER suitable for business IT networks, offices, shops, schools, and structured cabling projects in Jordan. Model: ST9453B.",taxable,1,13.75,Network Hardware > Power & Rack Accessories > PDU / Power Strips,"Network Hardware, Power & Rack Accessories, PDU / Power Strips, SCHNEIDER, ST9453B, Pdu, Jordan",ST9453B-1200x1200.jpg,SCHNEIDER
,simple,ST9453W,"SCHNEIDER Trailing lead, Unica extend, 5 Schuko, swicthable, 3m cable, white ( ST9453W )","SCHNEIDER Trailing lead, Unica extend, 5 Schuko, swicthable, 3m cable, white ( ST9453W ) is a pdu / power strips from SCHNEIDER suitable for business IT networks, offices, shops, schools, and structured cabling projects in Jordan. Model: ST9453W.",taxable,1,13.5,Network Hardware > Power & Rack Accessories > PDU / Power Strips,"Network Hardware, Power & Rack Accessories, PDU / Power Strips, SCHNEIDER, ST9453W, Pdu, Jordan",ST9453W-1200x1200.jpg,SCHNEIDER
,simple,ST945U1WA,"SCHNEIDER Trailing lead, Unica extend, 5 Schuko, swicthable, USB type A+A, 1.5m cable, aluminium/white ( ST945U1WA )","SCHNEIDER Trailing lead, Unica extend, 5 Schuko, swicthable, USB type A+A, 1.5m cable, aluminium/white ( ST945U1WA ) is a pdu / power strips from SCHNEIDER suitable for business IT networks, offices, shops, schools, and structured cabling projects in Jordan. Model: ST945U1WA.",taxable,1,21.5,Network Hardware > Power & Rack Accessories > PDU / Power Strips,"Network Hardware, Power & Rack Accessories, PDU / Power Strips, SCHNEIDER, ST945U1WA, Pdu, Jordan",ST945U1WA-1200x1200.jpg,SCHNEIDER
